date,ticker,name,open,high,low,close,volume
2025-01-20,^CNXPHARMA,NIFTY PHARMA,22099.80078125,22213.900390625,21863.44921875,22182.400390625,18161100
2025-01-21,^CNXPHARMA,NIFTY PHARMA,22195.75,22395.80078125,21862.650390625,21882.900390625,14485200
2025-01-22,^CNXPHARMA,NIFTY PHARMA,21962.94921875,22055.05078125,21829.44921875,22034.94921875,13897000
2025-01-23,^CNXPHARMA,NIFTY PHARMA,21980.30078125,22373.94921875,21959.94921875,22343.30078125,14838200
2025-01-24,^CNXPHARMA,NIFTY PHARMA,22199.55078125,22249.75,21775.900390625,21872.400390625,29670100
2025-01-27,^CNXPHARMA,NIFTY PHARMA,21786.0,21807.150390625,21225.650390625,21292.30078125,41383600
2025-01-28,^CNXPHARMA,NIFTY PHARMA,21266.80078125,21272.55078125,20673.80078125,20796.599609375,37111500
2025-01-29,^CNXPHARMA,NIFTY PHARMA,20816.0,21220.349609375,20783.94921875,21163.900390625,23491100
2025-01-30,^CNXPHARMA,NIFTY PHARMA,21245.599609375,21485.30078125,21198.5,21419.650390625,37536200
2025-01-31,^CNXPHARMA,NIFTY PHARMA,21413.099609375,21641.19921875,21304.849609375,21438.599609375,25033300
2025-02-03,^CNXPHARMA,NIFTY PHARMA,21370.19921875,21397.80078125,21060.69921875,21361.599609375,14956500
2025-02-04,^CNXPHARMA,NIFTY PHARMA,21486.849609375,21761.849609375,21459.650390625,21733.94921875,21478600
2025-02-05,^CNXPHARMA,NIFTY PHARMA,21807.650390625,21929.900390625,21604.55078125,21868.5,28283100
2025-02-06,^CNXPHARMA,NIFTY PHARMA,21942.349609375,22170.849609375,21910.349609375,22009.05078125,31651200
2025-02-07,^CNXPHARMA,NIFTY PHARMA,22049.44921875,22143.80078125,21891.55078125,22077.0,16351900
2025-02-10,^CNXPHARMA,NIFTY PHARMA,22028.849609375,22082.0,21608.599609375,21665.650390625,12622400
2025-02-11,^CNXPHARMA,NIFTY PHARMA,21680.900390625,21704.94921875,21123.650390625,21249.5,16509000
2025-02-12,^CNXPHARMA,NIFTY PHARMA,21287.94921875,21306.5,20931.150390625,21142.05078125,20180100
2025-02-13,^CNXPHARMA,NIFTY PHARMA,21165.44921875,21611.19921875,21165.44921875,21427.099609375,34325400
2025-02-14,^CNXPHARMA,NIFTY PHARMA,21466.80078125,21499.69921875,20673.099609375,20811.55078125,35511100
2025-02-17,^CNXPHARMA,NIFTY PHARMA,20755.55078125,21157.900390625,20652.94921875,21076.0,20315900
2025-02-18,^CNXPHARMA,NIFTY PHARMA,21060.55078125,21142.05078125,20835.55078125,20969.19921875,17862300
2025-02-19,^CNXPHARMA,NIFTY PHARMA,20590.599609375,20930.150390625,20299.94921875,20820.0,25280300
2025-02-20,^CNXPHARMA,NIFTY PHARMA,20746.30078125,20841.150390625,20682.099609375,20785.75,17502300
2025-02-21,^CNXPHARMA,NIFTY PHARMA,20824.69921875,20869.099609375,20303.349609375,20385.650390625,28767000
2025-02-24,^CNXPHARMA,NIFTY PHARMA,20256.599609375,20550.599609375,20222.150390625,20389.69921875,20893700
2025-02-25,^CNXPHARMA,NIFTY PHARMA,20393.349609375,20500.849609375,20203.400390625,20249.150390625,25558900
2025-02-27,^CNXPHARMA,NIFTY PHARMA,20292.80078125,20336.900390625,20051.650390625,20201.25,21215200
2025-02-28,^CNXPHARMA,NIFTY PHARMA,20223.900390625,20223.900390625,19755.80078125,19813.5,37023000
2025-03-03,^CNXPHARMA,NIFTY PHARMA,19764.25,19908.94921875,19633.94921875,19879.80078125,18487800
2025-03-04,^CNXPHARMA,NIFTY PHARMA,19795.19921875,19884.900390625,19635.150390625,19820.650390625,16193600
2025-03-05,^CNXPHARMA,NIFTY PHARMA,19761.599609375,20149.650390625,19713.099609375,20126.80078125,24003800
2025-03-06,^CNXPHARMA,NIFTY PHARMA,20293.599609375,20457.0,20200.44921875,20423.349609375,19934700
2025-03-07,^CNXPHARMA,NIFTY PHARMA,20458.599609375,20509.69921875,20327.75,20378.30078125,13936800
2025-03-10,^CNXPHARMA,NIFTY PHARMA,20429.94921875,20591.30078125,20198.30078125,20256.55078125,14297200
2025-03-11,^CNXPHARMA,NIFTY PHARMA,20150.25,20444.44921875,20101.44921875,20332.099609375,16926300
2025-03-12,^CNXPHARMA,NIFTY PHARMA,20357.0,20443.349609375,20178.30078125,20424.0,16809200
2025-03-13,^CNXPHARMA,NIFTY PHARMA,20458.5,20499.5,20305.150390625,20386.849609375,10523300
2025-03-17,^CNXPHARMA,NIFTY PHARMA,20442.0,20775.55078125,20404.55078125,20703.94921875,15939200
2025-03-18,^CNXPHARMA,NIFTY PHARMA,20807.80078125,21077.30078125,20712.25,21041.30078125,14698800
2025-03-19,^CNXPHARMA,NIFTY PHARMA,21133.25,21172.19921875,20915.30078125,21145.650390625,15593400
2025-03-20,^CNXPHARMA,NIFTY PHARMA,21242.849609375,21364.94921875,21112.0,21340.599609375,11571400
2025-03-21,^CNXPHARMA,NIFTY PHARMA,21417.5,21680.80078125,21358.0,21625.900390625,26136100
2025-03-24,^CNXPHARMA,NIFTY PHARMA,21734.849609375,21807.80078125,21607.650390625,21771.150390625,13361500
2025-03-25,^CNXPHARMA,NIFTY PHARMA,21840.400390625,21869.0,21427.80078125,21542.5,15394500
2025-03-26,^CNXPHARMA,NIFTY PHARMA,21568.94921875,21594.44921875,21299.900390625,21360.599609375,15007600
2025-03-27,^CNXPHARMA,NIFTY PHARMA,21247.099609375,21305.05078125,21042.849609375,21275.150390625,35173900
2025-03-28,^CNXPHARMA,NIFTY PHARMA,21277.30078125,21313.349609375,20999.94921875,21137.44921875,16678300
2025-04-01,^CNXPHARMA,NIFTY PHARMA,21085.5,21218.44921875,20704.69921875,20771.80078125,19614900
2025-04-02,^CNXPHARMA,NIFTY PHARMA,20771.05078125,20983.900390625,20615.349609375,20952.849609375,14812400
2025-04-03,^CNXPHARMA,NIFTY PHARMA,21571.849609375,21996.599609375,21372.400390625,21423.55078125,47527600
2025-04-04,^CNXPHARMA,NIFTY PHARMA,21430.94921875,21431.19921875,20089.44921875,20560.0,45409100
2025-04-07,^CNXPHARMA,NIFTY PHARMA,19122.69921875,20150.0,19121.099609375,19995.5,29810800
2025-04-08,^CNXPHARMA,NIFTY PHARMA,20103.0,20471.30078125,20077.900390625,20377.900390625,20693000
2025-04-09,^CNXPHARMA,NIFTY PHARMA,20019.900390625,20137.900390625,19839.599609375,19976.30078125,26700
2025-04-11,^CNXPHARMA,NIFTY PHARMA,20608.349609375,20684.75,20379.25,20461.900390625,26200
2025-04-15,^CNXPHARMA,NIFTY PHARMA,20823.19921875,20957.25,20665.25,20912.19921875,19500
2025-04-16,^CNXPHARMA,NIFTY PHARMA,20844.30078125,20972.099609375,20768.19921875,20874.30078125,24900
2025-04-17,^CNXPHARMA,NIFTY PHARMA,20886.69921875,21166.69921875,20862.80078125,21126.75,19600
2025-04-21,^CNXPHARMA,NIFTY PHARMA,21308.900390625,21380.400390625,21078.05078125,21351.05078125,16796200
2025-04-22,^CNXPHARMA,NIFTY PHARMA,21378.80078125,21501.849609375,21202.30078125,21438.05078125,15100
2025-04-23,^CNXPHARMA,NIFTY PHARMA,21537.69921875,21759.55078125,21422.650390625,21738.94921875,20300
2025-04-24,^CNXPHARMA,NIFTY PHARMA,21769.150390625,22058.19921875,21679.400390625,21974.599609375,47700
2025-04-25,^CNXPHARMA,NIFTY PHARMA,22008.5,22116.25,21323.19921875,21482.55078125,25900
2025-04-28,^CNXPHARMA,NIFTY PHARMA,21466.099609375,21961.900390625,21465.5,21908.099609375,17900
2025-04-29,^CNXPHARMA,NIFTY PHARMA,21948.099609375,21980.849609375,21567.19921875,21676.650390625,17100
2025-04-30,^CNXPHARMA,NIFTY PHARMA,21708.849609375,21970.0,21668.150390625,21772.44921875,22200
2025-05-02,^CNXPHARMA,NIFTY PHARMA,21729.900390625,21863.0,21495.05078125,21627.44921875,16200
2025-05-05,^CNXPHARMA,NIFTY PHARMA,21699.099609375,21802.05078125,21627.0,21775.75,16200
2025-05-06,^CNXPHARMA,NIFTY PHARMA,21672.849609375,21700.30078125,21359.30078125,21534.349609375,20900
2025-05-07,^CNXPHARMA,NIFTY PHARMA,21320.80078125,21556.099609375,21313.400390625,21462.44921875,18100
2025-05-08,^CNXPHARMA,NIFTY PHARMA,21464.75,21517.94921875,21013.0,21115.05078125,19400
2025-05-09,^CNXPHARMA,NIFTY PHARMA,20855.05078125,21107.30078125,20825.25,21071.75,17800
2025-05-12,^CNXPHARMA,NIFTY PHARMA,20949.69921875,21156.75,20576.05078125,21102.69921875,37000
2025-05-13,^CNXPHARMA,NIFTY PHARMA,21226.30078125,21589.099609375,21225.80078125,21359.75,30300
2025-05-14,^CNXPHARMA,NIFTY PHARMA,21362.19921875,21508.400390625,21176.75,21480.5,19100
2025-05-15,^CNXPHARMA,NIFTY PHARMA,21489.19921875,21671.349609375,21327.94921875,21650.650390625,21700
2025-05-16,^CNXPHARMA,NIFTY PHARMA,21717.0,21717.0,21504.5,21633.19921875,15500
2025-05-19,^CNXPHARMA,NIFTY PHARMA,21723.849609375,22026.650390625,21662.5,21740.44921875,18600
2025-05-20,^CNXPHARMA,NIFTY PHARMA,21819.650390625,21857.650390625,21427.75,21456.150390625,20500
2025-05-21,^CNXPHARMA,NIFTY PHARMA,21489.19921875,21947.5,21461.19921875,21723.650390625,23000
2025-05-22,^CNXPHARMA,NIFTY PHARMA,21703.349609375,21741.69921875,21431.44921875,21521.75,18700
2025-05-23,^CNXPHARMA,NIFTY PHARMA,21389.349609375,21452.099609375,21172.849609375,21434.25,17100
2025-05-26,^CNXPHARMA,NIFTY PHARMA,21541.650390625,21650.44921875,21443.30078125,21501.80078125,14400
2025-05-27,^CNXPHARMA,NIFTY PHARMA,21520.349609375,21590.80078125,21444.19921875,21524.94921875,15000
2025-05-28,^CNXPHARMA,NIFTY PHARMA,21562.599609375,21574.55078125,21356.349609375,21393.30078125,16600
2025-05-29,^CNXPHARMA,NIFTY PHARMA,21489.900390625,21610.69921875,21419.349609375,21589.349609375,19700
2025-05-30,^CNXPHARMA,NIFTY PHARMA,21570.80078125,21641.55078125,21390.099609375,21442.05078125,28300
2025-06-02,^CNXPHARMA,NIFTY PHARMA,21445.5,21465.55078125,21261.0,21394.099609375,12400
2025-06-03,^CNXPHARMA,NIFTY PHARMA,21514.55078125,21514.55078125,21303.849609375,21354.19921875,18000
2025-06-04,^CNXPHARMA,NIFTY PHARMA,21338.69921875,21461.349609375,21311.69921875,21371.69921875,14900
2025-06-05,^CNXPHARMA,NIFTY PHARMA,21407.30078125,21694.05078125,21405.900390625,21644.19921875,23600
2025-06-06,^CNXPHARMA,NIFTY PHARMA,21686.849609375,21707.69921875,21557.0,21684.400390625,14500
2025-06-09,^CNXPHARMA,NIFTY PHARMA,21751.099609375,21840.94921875,21694.80078125,21826.80078125,17000
2025-06-10,^CNXPHARMA,NIFTY PHARMA,21886.400390625,21976.900390625,21802.19921875,21948.0,21000
2025-06-11,^CNXPHARMA,NIFTY PHARMA,22016.400390625,22090.849609375,21962.30078125,22057.150390625,25900
2025-06-12,^CNXPHARMA,NIFTY PHARMA,22124.80078125,22354.75,21968.75,22036.150390625,26500
2025-06-13,^CNXPHARMA,NIFTY PHARMA,21778.349609375,22008.900390625,21742.05078125,21985.150390625,22000
2025-06-16,^CNXPHARMA,NIFTY PHARMA,21899.349609375,22058.599609375,21840.349609375,22039.44921875,18800
2025-06-17,^CNXPHARMA,NIFTY PHARMA,22029.150390625,22057.150390625,21516.94921875,21622.80078125,32500
2025-06-18,^CNXPHARMA,NIFTY PHARMA,21587.150390625,21724.099609375,21534.75,21588.400390625,21100
2025-06-19,^CNXPHARMA,NIFTY PHARMA,21583.849609375,21619.30078125,21394.849609375,21441.849609375,20600
2025-06-20,^CNXPHARMA,NIFTY PHARMA,21443.650390625,21642.650390625,21424.75,21613.0,23500
2025-06-23,^CNXPHARMA,NIFTY PHARMA,21531.30078125,21672.69921875,21460.75,21626.19921875,15300
2025-06-24,^CNXPHARMA,NIFTY PHARMA,21728.19921875,21864.349609375,21655.75,21672.099609375,23900
2025-06-25,^CNXPHARMA,NIFTY PHARMA,21749.80078125,21832.400390625,21708.44921875,21804.80078125,25000
2025-06-26,^CNXPHARMA,NIFTY PHARMA,21835.900390625,21860.80078125,21665.349609375,21808.19921875,29200
2025-06-27,^CNXPHARMA,NIFTY PHARMA,21850.849609375,22001.0,21823.599609375,21928.599609375,30600
2025-06-30,^CNXPHARMA,NIFTY PHARMA,22036.25,22079.099609375,21934.19921875,22038.69921875,25100
2025-07-01,^CNXPHARMA,NIFTY PHARMA,22097.900390625,22124.05078125,21856.19921875,22041.25,27300
2025-07-02,^CNXPHARMA,NIFTY PHARMA,22030.400390625,22176.099609375,21996.5,22110.80078125,26400
2025-07-03,^CNXPHARMA,NIFTY PHARMA,22155.75,22238.349609375,22103.94921875,22204.25,26100
2025-07-04,^CNXPHARMA,NIFTY PHARMA,22261.150390625,22409.900390625,22196.650390625,22384.599609375,24900
2025-07-07,^CNXPHARMA,NIFTY PHARMA,22401.55078125,22418.19921875,22262.400390625,22365.05078125,14100
2025-07-08,^CNXPHARMA,NIFTY PHARMA,22383.400390625,22400.150390625,21987.650390625,22165.900390625,20900
2025-07-09,^CNXPHARMA,NIFTY PHARMA,22109.75,22267.19921875,22073.150390625,22208.5,24600
2025-07-10,^CNXPHARMA,NIFTY PHARMA,22175.94921875,22198.75,21973.75,22076.80078125,20200
2025-07-11,^CNXPHARMA,NIFTY PHARMA,22172.900390625,22346.80078125,22124.849609375,22225.900390625,33500
2025-07-14,^CNXPHARMA,NIFTY PHARMA,22166.5,22502.30078125,22118.650390625,22410.349609375,28500
2025-07-15,^CNXPHARMA,NIFTY PHARMA,22513.5,22688.650390625,22373.849609375,22665.69921875,25100
2025-07-16,^CNXPHARMA,NIFTY PHARMA,22678.599609375,22694.849609375,22562.25,22593.900390625,35700
2025-07-17,^CNXPHARMA,NIFTY PHARMA,22647.599609375,22794.19921875,22625.849609375,22680.349609375,23400
2025-07-18,^CNXPHARMA,NIFTY PHARMA,22713.55078125,22720.30078125,22511.650390625,22592.75,17600
2025-07-21,^CNXPHARMA,NIFTY PHARMA,22567.94921875,22615.150390625,22439.150390625,22531.849609375,15400
2025-07-22,^CNXPHARMA,NIFTY PHARMA,22529.099609375,22570.400390625,22275.5,22307.19921875,17800
2025-07-23,^CNXPHARMA,NIFTY PHARMA,22326.05078125,22436.05078125,22297.400390625,22417.44921875,16000
2025-07-24,^CNXPHARMA,NIFTY PHARMA,22457.19921875,22618.69921875,22455.099609375,22541.05078125,22200
2025-07-25,^CNXPHARMA,NIFTY PHARMA,22525.55078125,22715.94921875,22440.05078125,22662.69921875,23200
2025-07-28,^CNXPHARMA,NIFTY PHARMA,22690.5,22908.400390625,22662.80078125,22761.150390625,36300
2025-07-29,^CNXPHARMA,NIFTY PHARMA,22741.5,23115.05078125,22732.599609375,23072.44921875,25400
2025-07-30,^CNXPHARMA,NIFTY PHARMA,23102.05078125,23162.44921875,22996.55078125,23073.900390625,23900
2025-07-31,^CNXPHARMA,NIFTY PHARMA,22772.900390625,22993.849609375,22701.849609375,22771.05078125,26200
2025-08-01,^CNXPHARMA,NIFTY PHARMA,22696.25,22705.94921875,21972.650390625,22011.69921875,29300
2025-08-04,^CNXPHARMA,NIFTY PHARMA,22038.5,22206.80078125,21890.55078125,22153.80078125,19000
2025-08-05,^CNXPHARMA,NIFTY PHARMA,22142.650390625,22237.599609375,21879.650390625,21970.150390625,15300
2025-08-06,^CNXPHARMA,NIFTY PHARMA,21966.5,21966.599609375,21487.30078125,21523.75,23900
2025-08-07,^CNXPHARMA,NIFTY PHARMA,21380.900390625,21712.349609375,21325.19921875,21684.80078125,23500
2025-08-08,^CNXPHARMA,NIFTY PHARMA,21633.05078125,21676.150390625,21375.94921875,21402.150390625,18100
2025-08-11,^CNXPHARMA,NIFTY PHARMA,21391.75,21783.599609375,21324.05078125,21604.650390625,15300
2025-08-12,^CNXPHARMA,NIFTY PHARMA,21604.650390625,21900.0,21554.69921875,21753.5,22100
2025-08-13,^CNXPHARMA,NIFTY PHARMA,21803.44921875,22171.05078125,21794.30078125,22130.30078125,17000
2025-08-14,^CNXPHARMA,NIFTY PHARMA,22176.849609375,22370.44921875,22077.5,22151.849609375,19700
2025-08-18,^CNXPHARMA,NIFTY PHARMA,22243.5,22253.30078125,22038.69921875,22141.150390625,18000
2025-08-19,^CNXPHARMA,NIFTY PHARMA,22167.099609375,22177.44921875,22030.55078125,22066.75,12300
2025-08-20,^CNXPHARMA,NIFTY PHARMA,22069.55078125,22093.69921875,21899.650390625,21969.5,15500
2025-08-21,^CNXPHARMA,NIFTY PHARMA,21958.650390625,22253.69921875,21867.75,22177.69921875,17200
2025-08-22,^CNXPHARMA,NIFTY PHARMA,22213.19921875,22304.650390625,22171.599609375,22265.0,14700
2025-08-25,^CNXPHARMA,NIFTY PHARMA,22361.599609375,22394.05078125,22259.599609375,22362.80078125,15200
2025-08-26,^CNXPHARMA,NIFTY PHARMA,22292.349609375,22292.349609375,21941.150390625,21990.0,32500
2025-08-28,^CNXPHARMA,NIFTY PHARMA,22043.80078125,22051.80078125,21732.349609375,21808.349609375,25400
2025-08-29,^CNXPHARMA,NIFTY PHARMA,21806.349609375,21894.599609375,21696.900390625,21804.05078125,31200
2025-09-01,^CNXPHARMA,NIFTY PHARMA,21820.400390625,21916.849609375,21691.400390625,21778.849609375,26600
2025-09-02,^CNXPHARMA,NIFTY PHARMA,21813.94921875,21845.05078125,21676.55078125,21719.94921875,17200
2025-09-03,^CNXPHARMA,NIFTY PHARMA,21741.25,21985.19921875,21697.19921875,21959.599609375,17200
2025-09-04,^CNXPHARMA,NIFTY PHARMA,22156.69921875,22156.69921875,21850.75,21915.400390625,11400
2025-09-05,^CNXPHARMA,NIFTY PHARMA,21927.349609375,22139.849609375,21842.19921875,21924.80078125,12800
2025-09-08,^CNXPHARMA,NIFTY PHARMA,21951.099609375,22034.80078125,21811.25,21865.19921875,10700
2025-09-09,^CNXPHARMA,NIFTY PHARMA,21885.25,22080.400390625,21883.55078125,22052.650390625,13000
2025-09-10,^CNXPHARMA,NIFTY PHARMA,22110.94921875,22201.44921875,22026.75,22122.05078125,15100
2025-09-11,^CNXPHARMA,NIFTY PHARMA,22150.30078125,22307.80078125,22039.55078125,22224.0,16700
2025-09-12,^CNXPHARMA,NIFTY PHARMA,22262.400390625,22399.25,22260.44921875,22341.19921875,12900
2025-09-15,^CNXPHARMA,NIFTY PHARMA,22315.30078125,22330.900390625,22111.849609375,22198.69921875,12100
2025-09-16,^CNXPHARMA,NIFTY PHARMA,22240.0,22310.900390625,22197.099609375,22264.55078125,9700
2025-09-17,^CNXPHARMA,NIFTY PHARMA,22274.5,22307.05078125,22194.599609375,22241.349609375,14100
2025-09-18,^CNXPHARMA,NIFTY PHARMA,22321.900390625,22596.900390625,22261.19921875,22574.349609375,25100
2025-09-19,^CNXPHARMA,NIFTY PHARMA,22636.19921875,22716.900390625,22580.75,22686.599609375,31600
2025-09-22,^CNXPHARMA,NIFTY PHARMA,22668.94921875,22685.44921875,22325.5,22365.75,17000
2025-09-23,^CNXPHARMA,NIFTY PHARMA,22386.55078125,22434.75,22210.25,22299.099609375,12400
2025-09-24,^CNXPHARMA,NIFTY PHARMA,22291.05078125,22321.25,22166.400390625,22180.69921875,11100
2025-09-25,^CNXPHARMA,NIFTY PHARMA,22219.650390625,22311.150390625,21956.25,21977.69921875,16700
2025-09-26,^CNXPHARMA,NIFTY PHARMA,21623.94921875,21695.55078125,21390.25,21507.19921875,34500
2025-09-29,^CNXPHARMA,NIFTY PHARMA,21543.400390625,21740.849609375,21443.80078125,21475.30078125,23495900
2025-09-30,^CNXPHARMA,NIFTY PHARMA,21509.05078125,21594.25,21365.900390625,21454.25,14510200
2025-10-01,^CNXPHARMA,NIFTY PHARMA,21511.5,21786.55078125,21511.5,21733.5,21742500
2025-10-03,^CNXPHARMA,NIFTY PHARMA,21684.19921875,21873.19921875,21660.69921875,21756.349609375,19700800
2025-10-06,^CNXPHARMA,NIFTY PHARMA,21727.150390625,21799.0,21591.44921875,21779.849609375,13309600
2025-10-07,^CNXPHARMA,NIFTY PHARMA,21813.75,21900.349609375,21737.30078125,21875.30078125,15438200
2025-10-08,^CNXPHARMA,NIFTY PHARMA,21856.150390625,21973.650390625,21677.150390625,21707.349609375,14214700
2025-10-09,^CNXPHARMA,NIFTY PHARMA,21872.19921875,22042.55078125,21837.349609375,21936.19921875,27615300
2025-10-10,^CNXPHARMA,NIFTY PHARMA,21952.400390625,22324.599609375,21849.55078125,22218.25,25619000
2025-10-13,^CNXPHARMA,NIFTY PHARMA,22154.69921875,22231.80078125,22094.599609375,22205.099609375,13627000
2025-10-14,^CNXPHARMA,NIFTY PHARMA,22223.150390625,22227.25,21924.849609375,22039.25,22178300
2025-10-15,^CNXPHARMA,NIFTY PHARMA,22047.05078125,22146.900390625,22007.900390625,22057.30078125,15754500
2025-10-16,^CNXPHARMA,NIFTY PHARMA,22083.25,22129.69921875,22034.05078125,22103.19921875,15509500
2025-10-17,^CNXPHARMA,NIFTY PHARMA,22122.19921875,22341.05078125,22039.0,22253.75,14701000
2025-10-20,^CNXPHARMA,NIFTY PHARMA,22346.849609375,22477.94921875,22313.5,22439.900390625,19931300
2025-10-21,^CNXPHARMA,NIFTY PHARMA,22509.5,22547.849609375,22477.150390625,22515.69921875,3379000
2025-10-23,^CNXPHARMA,NIFTY PHARMA,22665.0,22667.44921875,22441.25,22481.25,23368700
2025-10-24,^CNXPHARMA,NIFTY PHARMA,22492.05078125,22517.900390625,22273.05078125,22357.349609375,21964200
2025-10-27,^CNXPHARMA,NIFTY PHARMA,22405.69921875,22411.55078125,22272.349609375,22310.400390625,18308900
2025-10-28,^CNXPHARMA,NIFTY PHARMA,22316.849609375,22377.400390625,22147.599609375,22250.900390625,15898900
2025-10-29,^CNXPHARMA,NIFTY PHARMA,22311.75,22521.44921875,22297.94921875,22430.69921875,16149500
2025-10-30,^CNXPHARMA,NIFTY PHARMA,22388.150390625,22388.150390625,22105.400390625,22298.19921875,31909500
2025-10-31,^CNXPHARMA,NIFTY PHARMA,22251.55078125,22312.19921875,22147.849609375,22175.400390625,22384700
2025-11-03,^CNXPHARMA,NIFTY PHARMA,22187.099609375,22472.849609375,22154.94921875,22442.599609375,1247000
2025-11-04,^CNXPHARMA,NIFTY PHARMA,22475.30078125,22494.900390625,22286.0,22334.44921875,22298300
2025-11-06,^CNXPHARMA,NIFTY PHARMA,22393.849609375,22474.55078125,22167.94921875,22250.55078125,35755100
2025-11-07,^CNXPHARMA,NIFTY PHARMA,22260.94921875,22320.0,22105.19921875,22169.80078125,18219600
2025-11-10,^CNXPHARMA,NIFTY PHARMA,22249.099609375,22422.5,22212.80078125,22379.849609375,21651700
2025-11-11,^CNXPHARMA,NIFTY PHARMA,22369.599609375,22369.599609375,22369.599609375,22369.599609375,0
2025-11-12,^CNXPHARMA,NIFTY PHARMA,22453.25,22616.650390625,22333.849609375,22593.400390625,34648600
2025-11-13,^CNXPHARMA,NIFTY PHARMA,22644.650390625,22828.55078125,22595.400390625,22686.80078125,29149600
2025-11-14,^CNXPHARMA,NIFTY PHARMA,22714.30078125,22864.599609375,22648.94921875,22821.05078125,22405000
2025-11-17,^CNXPHARMA,NIFTY PHARMA,22885.44921875,22888.80078125,22750.19921875,22867.599609375,22546100
2025-11-18,^CNXPHARMA,NIFTY PHARMA,22878.69921875,22882.55078125,22680.44921875,22713.650390625,23630200
2025-11-19,^CNXPHARMA,NIFTY PHARMA,22754.599609375,22773.0,22593.099609375,22727.650390625,17339900
2025-11-20,^CNXPHARMA,NIFTY PHARMA,22801.05078125,22802.099609375,22638.599609375,22687.55078125,20509100
2025-11-21,^CNXPHARMA,NIFTY PHARMA,22665.80078125,22695.150390625,22544.900390625,22580.94921875,17315300
2025-11-24,^CNXPHARMA,NIFTY PHARMA,22604.650390625,22625.900390625,22442.05078125,22492.44921875,33964800
2025-11-25,^CNXPHARMA,NIFTY PHARMA,22521.900390625,22672.099609375,22480.0,22590.94921875,14392000
2025-11-26,^CNXPHARMA,NIFTY PHARMA,22591.150390625,22881.849609375,22572.650390625,22862.349609375,15405500
2025-11-27,^CNXPHARMA,NIFTY PHARMA,22879.349609375,22948.0,22812.69921875,22863.0,15901900
2025-11-28,^CNXPHARMA,NIFTY PHARMA,22899.69921875,23010.400390625,22856.650390625,22998.30078125,16789100
2025-12-01,^CNXPHARMA,NIFTY PHARMA,23076.94921875,23101.099609375,22810.25,22887.75,27406600
2025-12-02,^CNXPHARMA,NIFTY PHARMA,22879.75,22983.650390625,22825.349609375,22905.0,34343900
2025-12-03,^CNXPHARMA,NIFTY PHARMA,22949.30078125,23005.30078125,22726.5,22907.849609375,31202600
2025-12-04,^CNXPHARMA,NIFTY PHARMA,22912.94921875,22987.900390625,22838.25,22958.94921875,29710300
2025-12-05,^CNXPHARMA,NIFTY PHARMA,22973.19921875,22974.0,22839.80078125,22947.150390625,20371700
2025-12-08,^CNXPHARMA,NIFTY PHARMA,22938.099609375,22946.69921875,22556.30078125,22640.69921875,21676400
2025-12-09,^CNXPHARMA,NIFTY PHARMA,22607.94921875,22660.19921875,22405.05078125,22522.849609375,20987800
2025-12-10,^CNXPHARMA,NIFTY PHARMA,22583.80078125,22703.849609375,22488.19921875,22561.5,16975500
2025-12-11,^CNXPHARMA,NIFTY PHARMA,22541.80078125,22799.349609375,22475.19921875,22783.44921875,14517200
2025-12-12,^CNXPHARMA,NIFTY PHARMA,22825.650390625,22882.80078125,22742.099609375,22808.69921875,18236400
2025-12-15,^CNXPHARMA,NIFTY PHARMA,22736.75,22805.44921875,22588.900390625,22719.400390625,11247900
2025-12-16,^CNXPHARMA,NIFTY PHARMA,22700.75,22712.19921875,22558.349609375,22591.5,12689200
2025-12-17,^CNXPHARMA,NIFTY PHARMA,22585.599609375,22650.5,22515.650390625,22612.150390625,13236500
2025-12-18,^CNXPHARMA,NIFTY PHARMA,22601.19921875,22601.19921875,22394.25,22557.599609375,16510600
2025-12-19,^CNXPHARMA,NIFTY PHARMA,22583.55078125,22863.19921875,22583.55078125,22751.25,24858600
